"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"City","Bal Harbour","Bal Harbour","FL","Miami-Fort Lauderdale, FL","""Miami-Fort Lauderdale-West Palm Beach, FL""",8953,5.75104946158058,100,,,1073500,0.420954162768943,3.870343492985,0.00649836981835117,,0.0701995870612526,0.0294117647058824,127
"City","Horton","Horton","KS",,,8954,9.26537689359372,100,,,63000,0.158982511923688,6.06060606060606,,,0.0601092896174863,0,
"City","Rockville","Rockville","VA","Richmond, VA","""Richmond, VA""",8955,9.39313743383829,100,,,294600,0.101936799184506,7.16624226991633,0.031968771215207,,0.0387596899224806,0,74
"City","Plumcreek Township","Plumcreek Township","PA","Pittsburgh, PA","""Pittsburgh, PA""",8956,1.42544259901442,0,,,135000,-0.589101620029455,1.19940029985008,0.0303555555555555,,,,116.5
"City","Gilpin Township","Gilpin Township","PA","Pittsburgh, PA","""Pittsburgh, PA""",8957,6.61708340938127,100,,,116200,-0.257510729613734,1.92982456140351,0.0289500860585199,,,,116.5
"City","Andover","Andover","NH","Concord, NH","""Concord, NH""",8958,6.70469063697755,100,,,208100,-0.191846522781775,6.66324961558175,,,0.0524475524475524,0,76
"City","Donegal Township","Donegal Township","PA","Pittsburgh, PA","""Pittsburgh, PA""",8960,8.70323051651761,100,,,140900,-0.564573041637262,-6.50298606502986,0.03444286728176,,0.0357142857142857,0,100
"City","Flower Hill","Flower Hill","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",8961,1.20186165358642,100,,,1136200,-0.603621730382294,0.433130027402104,0.00620489350466458,,,,130
"City","Pavilion","Pavilion","NY","Batavia, NY","""Batavia, NY""",8962,3.07081584230699,,,,118400,-0.168634064080944,0.084530853761623,,,0.0817941952506596,0.032258064516129,104
"City","Oxford Township","Oxford Township","NJ","Allentown, PA","""Allentown-Bethlehem-Easton, PA-NJ""",8963,1.86256616170834,,,,176600,0.85665334094803,3.27485380116959,0.0295243488108721,,0.147668393782383,0.166666666666667,107
"City","Saint George","Saint George","KS","Manhattan, KS","""Manhattan, KS""",8964,7.56159883190363,,,,201200,0.249128051818635,5.23012552301255,0.0180914512922465,,0.0894568690095847,0,94
"City","Robertsville","Robertsville","MO","St. Louis, MO","""St. Louis, MO-IL""",8967,2.31794123015149,,,,80000,-0.99009900990099,5.82010582010582,0.0317624999999999,,0.157495256166983,0,84.5
"City","Rosemont","Rosemont","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8968,3.93228691367038,100,,,239500,-1.07393638992152,-2.04498977505112,0.0453319415448852,,,,87
"City","Riverton","Riverton","IL","Springfield, IL","""Springfield, IL""",8969,6.94743566344223,100,,,120700,0.16597510373444,3.16239316239316,0.0354846727423364,,0.100261551874455,0.00869565217391304,77.5
"City","Lakeville","Lakeville","IN","South Bend, IN","""South Bend-Mishawaka, IN-MI""",8972,1.56597919328345,,,,111900,-0.885739592559788,4.9718574108818,0.0227256478999107,,0.147058823529412,0,68
"City","Genesee","Genesee","CO","Denver, CO","""Denver-Aurora-Lakewood, CO""",8973,7.67840846869867,100,,,749600,0.59044551798175,7.17758078352874,0.0221278014941302,,,,48
"City","Town of Pine Plains","Town of Pine Plains","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",8974,1.67183792662895,,,,218600,0.78377132319041,5.65490575157081,0.0294007319304666,,0.127490039840637,0.15625,111
"City","East Cocalico Township","East Cocalico Township","PA","Lancaster, PA","""Lancaster, PA""",8977,4.27815294761818,100,,,211000,0.094876660341556,3.27949094468918,0.0273744075829383,,,,75
"City","Worcester","Worcester","NY","Oneonta, NY","""Oneonta, NY""",8978,9.46158058039788,,,,100300,1.72413793103448,19.6897374701671,,,0.15115561990562,0,134
"City","Thompson","Thompson","OH","Cleveland, OH","""Cleveland-Elyria, OH""",8979,4.75725497353532,,,,168400,0.838323353293413,5.71249215317012,0.0227731591448932,,0.0880503144654088,0.0357142857142857,83
"City","East Taylor Township","East Taylor Township","PA","Johnstown, PA","""Johnstown, PA""",8980,4.32560686256616,100,,,72700,0.414364640883978,6.75477239353891,0.00554332874828067,,0.189726659377446,0.0194890751505968,90.5
"City","Town of Holland","Town of Holland","MA","Springfield, MA","""Springfield, MA""",8983,6.73571819675123,100,,6.661,210900,1.15107913669065,9.67238689547582,0.0362541488857278,,0.0955165692007797,0.122448979591837,78
"City","Lafayette","Lafayette","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",8984,3.59919693374703,,,,222400,-0.179533213644524,12.7217435377598,0.0346987410071942,,0.162726008344923,0.094017094017094,126
"City","Middlefield","Middlefield","CT","Hartford, CT","""Hartford-West Hartford-East Hartford, CT""",8985,1.13980653403906,,,,230800,-0.173010380622837,-1.57782515991471,0.030706239168111,,0.101914252432751,0.0722243193514467,104.5
"City","Silver Lake","Silver Lake","IN","Warsaw, IN","""Warsaw, IN""",8988,3.80726409928819,,,,85000,0.830367734282325,0.950118764845606,,,0.138576779026217,0.027027027027027,84
"City","Montauk","Montauk","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",8989,8.57820770213543,,,,1018600,-0.0882785679254536,10.8499292632495,0.0335568427253092,,0.0343137254901961,0,131
"City","Edgar","Edgar","WI","Wausau, WI","""Wausau, WI""",8990,2.9576565066618,100,,,144800,-1.09289617486339,2.4045261669024,0.0176174033149172,,0.0601202404809619,0,85
"City","Myrtle Point","Myrtle Point","OR","Coos Bay, OR","""Coos Bay, OR""",8991,4.85490052929367,100,,,145300,1.1134307585247,2.10822206605762,,,0.0856269113149847,0.107142857142857,86
"City","Verona","Verona","VA","Staunton, VA","""Staunton-Waynesboro, VA""",8992,2.51140719109327,0,,4.8814,164300,0.612369871402327,3.8558786346397,,,,,93
"City","Vernonia","Vernonia","OR","Portland, OR","""Portland-Vancouver-Hillsboro, OR-WA""",8993,7.32067895601387,100,,27.2359,179800,0.954519932622122,13.510101010101,0.0489988876529477,,0.0711974110032362,0.0454545454545455,66
"City","Rougemont","Rougemont","NC","Durham, NC","""Durham-Chapel Hill, NC""",8995,9.4752692097098,,,,200700,1.31246845027764,5.74288724973656,0.0346686596910812,,0.0418470418470419,0,77
"City","Hamilton","Hamilton","MI","Holland, MI","""Holland, MI""",8996,7.55703595546633,100,,,183700,0.657534246575343,7.99529688418577,0.0303375068045726,,0.0616883116883117,0.0131578947368421,77
"City","South Franklin Township","South Franklin Township","PA","Pittsburgh, PA","""Pittsburgh, PA""",8997,5.80306625296587,100,,,183600,-0.163132137030995,1.60486995019369,0.0214760348583878,,,,112.5
"City","Calhan","Calhan","CO","Colorado Springs, CO","""Colorado Springs, CO""",8998,6.68643913122833,100,4.5454,,227300,0.308914386584289,8.18657782008567,0.0360712714474263,,0.0701952551626688,0.0423680453363768,55
"City","Penndel","Penndel","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",9000,1.86074101113342,100,,,234300,0.299657534246575,0.38560411311054,0.0144857020913358,,,,89
"City","Pittsville","Pittsville","WI","Wisconsin Rapids-Marshfield, WI","""Wisconsin Rapids-Marshfield, WI""",9002,7.15093995254608,100,,,119400,0.505050505050505,12.961210974456,,,0.111842105263158,0,83
"City","Emsworth","Emsworth","PA","Pittsburgh, PA","""Pittsburgh, PA""",9005,3.62748676765833,100,,,131800,0.53394355453852,4.10742496050553,0.0207663125948407,,,,76
"City","Gibsonville","Gibsonville","NC",,,9006,0.778426720204417,83.33,,,137900,0.0725689404934688,1.54639175257732,,,0.0784867306606437,0.0431654676258993,65
"City","Castle Point","Castle Point","MO","St. Louis, MO","""St. Louis, MO-IL""",9008,0.141449169556488,,,15.4987,46300,0.216450216450216,-10.0970873786408,0.00516198704103665,,,,66
"City","King City","King City","OR","Portland, OR","""Portland-Vancouver-Hillsboro, OR-WA""",9009,9.12118999817485,100,,,297800,0.880758807588076,6.20542082738944,0.037229684351914,,,,53
"City","Kohler","Kohler","WI","Sheboygan, WI","""Sheboygan, WI""",9010,6.72111699215185,,,,202900,0.945273631840796,11.544804837823,0.00866929521931992,,0.102870813397129,0,69
"City","Monclova","Monclova","OH","Toledo, OH","""Toledo, OH""",9011,8.90855995619639,,,,257900,0.428348909657321,9.41875265167586,0.0284373788290035,,0.0528571428571429,0,71
"City","Parsonsburg","Parsonsburg","MD","Salisbury, DE","""Salisbury, MD-DE""",9012,0.00821317758715094,50,,,138200,-0.718390804597701,-3.49162011173184,0.00816931982633862,,0.170124481327801,0.0609756097560976,98
"City","Letterkenny Township","Letterkenny Township","PA","Chambersburg, PA","""Chambersburg-Waynesboro, PA""",9013,2.15002737725862,,,,165600,-0.120627261761158,1.71990171990172,,,0.157209702313669,0,90
"City","Highland City","Highland City","FL","Lakeland, FL","""Lakeland-Winter Haven, FL""",9015,5.49826610695382,100,,,130800,-0.0763941940412529,5.8252427184466,0.0314067278287462,,0.0710088148873653,0.0758620689655172,92
"City","Red Boiling Springs","Red Boiling Springs","TN","Nashville, TN","""Nashville-Davidson--Murfreesboro--Franklin, TN""",9016,8.53349151304983,,,,92800,1.4207650273224,35.8711566617862,0.0475000000000001,,0.147368421052632,0.0357142857142857,60
"City","Cedarville","Cedarville","OH","Dayton, OH","""Dayton, OH""",9017,4.99452454827523,,,,159800,-0.249687890137328,6.32069194943447,0.019793491864831,,0.0633802816901408,0,69
"City","Marshall","Marshall","NY","Utica, NY","""Utica-Rome, NY""",9018,0.0684431465595912,,,,121900,-0.6519967400163,0.994200497100249,0.0178917145200985,,0.0854700854700855,0.3,92.5
"City","Withamsville","Withamsville","OH","Cincinnati, OH","""Cincinnati, OH-KY-IN""",9019,4.41686439131228,100,,,140500,-0.142146410803127,5.55972952667168,0.0269822064056939,,0.0822637106184364,0.024822695035461,68
"City","Pleasant Ridge","Pleasant Ridge","MI","Detroit, MI","""Detroit-Warren-Dearborn, MI""",9020,6.88081766745757,100,,,326500,-0.244424075771463,4.24648786717752,0.0257641653905054,,0.0424836601307189,0,65
"City","Porter Township","Porter Township","PA","Huntingdon, PA","""Huntingdon, PA""",9022,9.69793757985034,100,,,142800,1.06157112526539,-3.51351351351351,,,0.0674603174603175,0,106.5
"City","Summit","Summit","WI","Milwaukee, WI","""Milwaukee-Waukesha-West Allis, WI""",9025,1.89541887205694,100,,,392300,0,0.822410691338987,0.0231888860565894,,,,69
"City","Highland","Highland","NY",,,9027,1.01387114436941,,,,146400,0.205338809034908,-4.99675535366645,,,0.112984201008851,0.223077814046541,192
"City","Meadowview","Meadowview","VA","Kingsport, TN","""Kingsport-Bristol-Bristol, TN-VA""",9030,4.80288373790838,100,,,129900,-0.535987748851455,3.50597609561753,0.0256505003849115,,0.0797101449275362,0.0303030303030303,115.5
"City","Woodbury","Woodbury","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",9031,5.00638802701223,,,,74900,-0.925925925925926,16.304347826087,0.0581308411214954,,0.184931506849315,0.037037037037037,66
"City","Tustin","Tustin","MI",,,9032,6.8141996714729,,,,118800,-0.168067226890756,8.59232175502742,,,0.138996138996139,0,99
"City","Byron","Byron","NY","Batavia, NY","""Batavia, NY""",9033,7.46942872787005,,,,124600,0.0803212851405622,7.78546712802768,,,0.0551181102362205,0.0476190476190476,104
"City","Freedom","Freedom","NY","Olean, NY","""Olean, NY""",9034,8.08359189633145,,,,100800,1.30653266331658,3.49075975359343,,,0.0638297872340425,0.0833333333333333,158
"City","Roosevelt Gardens","Roosevelt Gardens","FL","Miami-Fort Lauderdale, FL","""Miami-Fort Lauderdale-West Palm Beach, FL""",9035,9.94980835918963,100,,,176400,0.227272727272727,14.7690305790501,0.0446485260770975,,,,98
"City","Hardy","Hardy","VA","Roanoke, VA","""Roanoke, VA""",9036,7.80799415951816,70,,,221800,1.74311926605505,9.31493346476097,0.0196528403967537,,0.0923656927426956,0.0102040816326531,130.5
"City","Town of Parish","Town of Parish","NY","Syracuse, NY","""Syracuse, NY""",9038,9.13579120277423,100,,,103000,2.0812685827552,9.80810234541578,0.0238446601941749,,0.0603015075376884,0.0833333333333333,110.5
"City","Morganton","Morganton","GA",,,9040,7.79978098193101,100,,,202800,0,-1.60116448326055,,,0.0685714285714286,0,120
"City","White Plains","White Plains","KY","Madisonville, KY","""Madisonville, KY""",9041,9.07008578207702,,,,101600,-0.587084148727984,16.5137614678899,,,0.09375,0,109
"City","Dighton","Dighton","MA","Providence, RI","""Providence-Warwick, RI-MA""",9043,6.5340390582223,,,,327000,0.55350553505535,4.30622009569378,0.037354740061162,,0.0681205374438778,0.0608583178279047,80
"City","Sewanee","Sewanee","TN","Tullahoma, TN","""Tullahoma-Manchester, TN""",9044,8.9012593538967,,,,216900,0,10.4941416199694,,,0.0766129032258065,0,106
"City","Winslow","Winslow","AR","Fayetteville, AR","""Fayetteville-Springdale-Rogers, AR-MO""",9045,7.18835553933199,100,,,125700,1.04501607717042,4.05629139072848,0.0301750198886237,,0.111538461538462,0,71.5
"City","Provincetown","Provincetown","MA","Cape Cod, MA","""Barnstable Town, MA""",9047,7.05603212265012,87.5,,,522500,0.810341501061162,4.8354735152488,0.0391043062200958,,0.0719602977667494,0.0344827586206897,95
"City","Mulino","Mulino","OR","Portland, OR","""Portland-Vancouver-Hillsboro, OR-WA""",9049,9.85307537871874,,,,421600,0.620525059665871,10.9181794264667,0.038451138519924,,0.0306406685236769,0,59
"City","Dillsburg","Dillsburg","PA","York, PA","""York-Hanover, PA""",9050,1.87169191458295,100,,,168600,0,4.07407407407407,0.0236417556346382,,,,80
"City","Bradner","Bradner","OH","Toledo, OH","""Toledo, OH""",9051,0.135973717831721,,,,87800,-0.790960451977401,-3.93873085339168,0.0222551252847381,,0.0972972972972973,0.0555555555555556,64
"City","Otis","Otis","OR","Newport, OR","""Newport, OR""",9052,2.74867676583318,,,,160800,-1.59118727050184,-3.30727600721587,,,0.0945945945945946,0,121
"City","Washingtonville","Washingtonville","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",9054,1.26482934842124,,,,238200,-0.0838926174496644,9.41662838768948,0.0326154492023509,,0.172528201725282,0.123076923076923,126
"City","Arcadia","Arcadia","WI",,,9055,9.76911845227231,,,,147000,0.478468899521531,20.9876543209877,,,0.0926724137931034,0,88
"City","Palmyra","Palmyra","WI","Watertown, WI","""Watertown-Fort Atkinson, WI""",9057,4.9105676218288,,,,202400,0.347050074367873,6.1909758656873,,,0.0555555555555556,0.037037037037037,74.5
"City","Dayton","Dayton","MD","Baltimore, MD","""Baltimore-Columbia-Towson, MD""",9058,5.49005292936667,100,,,709500,0.382003395585739,0.881558367695151,0.0232727272727273,,0.0381679389312977,0.0666666666666667,76
"City","Yates","Yates","NY","Rochester, NY","""Rochester, NY""",9061,0.25552108048914,,,,104200,-0.287081339712919,7.42268041237113,0.0123512476007677,,0.0991957104557641,0.135135135135135,89.5
"City","Highspire","Highspire","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",9062,1.23106406278518,0,,,94500,1.39484978540773,1.61290322580645,0.0163174603174603,,0.118980169971671,0.0476190476190476,85
"City","Conesus","Conesus","NY","Rochester, NY","""Rochester, NY""",9064,0.444424164993612,,,,145000,-0.752908966461328,1.18632240055827,0.0277862068965518,,0.0806100217864924,0.0810810810810811,93
"City","Milan","Milan","OH","Sandusky, OH","""Sandusky, OH""",9065,1.1717466691002,,,,143500,-0.966183574879227,2.20797720797721,0.019637630662021,,0.0983050847457627,0.0344827586206897,92
"City","Pleasantville","Pleasantville","IA",,,9067,5.03194013506114,,,,159200,0.951173113506658,17.2312223858616,,,0.148514851485149,0.0333333333333333,58
"City","Doerun","Doerun","GA","Moultrie, GA","""Moultrie, GA""",9069,0.146924621281256,,,,82500,-1.07913669064748,6.31443298969072,,,0.134453781512605,0.0625,254
"City","Hampton","Hampton","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",9070,6.32140901624384,,,,143900,0.699790062981106,5.88668138337013,0.0500764419735928,,0.180760406424123,0.0752493200362647,82
"City","Tuftonboro","Tuftonboro","NH",,,9071,9.13761635334915,100,,,269000,1.39464756879005,7.72927513015619,,,0.0529489373841107,0,91
"City","Hallowell","Hallowell","ME","Augusta, ME","""Augusta-Waterville, ME""",9072,0.554845774776419,,,,161200,-1.40672782874618,-1.46699266503667,,,0.126436781609195,0,90
"City","Rollinsford","Rollinsford","NH","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",9074,3.99251688264282,50,,,228100,0.0877577885037297,5.55298472929199,0.0269092503288031,,0.043360433604336,0,70
"City","Gillespie","Gillespie","IL","St. Louis, MO","""St. Louis, MO-IL""",9076,2.40098558131046,100,,,56600,0,-9.72886762360447,0.0155830388692579,,0.24025974025974,0.0216216216216216,136
"City","Eddystone","Eddystone","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",9077,3.43675853257894,,,,82300,1.85643564356436,8.57519788918206,0.0214823815309841,,0.336585365853659,0.101449275362319,92
"City","Berlin Heights","Berlin Heights","OH","Sandusky, OH","""Sandusky, OH""",9078,3.90855995619639,,,,153900,-0.709677419354839,13.9156180606958,0.023632228719948,,0.0704225352112676,0.0857142857142857,92
"City","Waldo","Waldo","FL","Gainesville, FL","""Gainesville, FL""",9080,9.27815294761818,100,,,119500,0.67396798652064,13.7012369172217,0.0410627615062762,,,,81
"City","New Paris","New Paris","IN","Elkhart, IN","""Elkhart-Goshen, IN""",9081,3.35280160613251,,,,149500,0.741239892183288,-2.09561231172233,0.0214515050167223,,0.048780487804878,0.0384615384615385,65
"City","West Bloomfield","West Bloomfield","NY","Rochester, NY","""Rochester, NY""",9082,2.63643000547545,,,,159700,-0.31210986267166,3.76868096166342,0.022692548528491,,0.0615384615384615,0,79.5
"City","Fox River Grove","Fox River Grove","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",9083,4.44424164993612,75,,,235700,0.985432733504713,7.57644910999544,0.0313788714467544,,0.145814581458146,0.037037037037037,84
"City","Lillian","Lillian","AL","Daphne, AL","""Daphne-Fairhope-Foley, AL""",9085,7.7952181054937,,,,167800,-0.237812128418549,4.875,,,0.0921348314606742,0,105.5
"City","Marysville","Marysville","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",9086,0.866033947800694,,,,120300,0.669456066945607,-0.331400165700083,0.0278137988362428,,0.129504504504504,0.0521739130434783,74.5
"City","Churchton","Churchton","MD","Baltimore, MD","""Baltimore-Columbia-Towson, MD""",9087,2.09253513414857,,,,315900,0.15852885225111,2.26610553577209,0.023349161126939,,0.0782472613458529,0.06,84
"City","Town of Cape Vincent","Town of Cape Vincent","NY","Watertown, NY","""Watertown-Fort Drum, NY""",9089,9.84486220113159,,,,165700,0.0603864734299517,9.30079155672823,,,0.032967032967033,0,133.5
"City","Ragland","Ragland","AL","Birmingham, AL","""Birmingham-Hoover, AL""",9090,7.48402993246943,,,,99200,0.506585612968592,1.5353121801433,0.0307862903225806,,0.0570175438596491,0,88
"City","Nanjemoy","Nanjemoy","MD","Washington, VA","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",9091,4.96805986493886,100,,44.5767,257900,1.93675889328063,6.43829962855964,0.0344164404808065,,0.122395833333333,0.0851063829787234,93.5
"City","Shohola","Shohola","PA","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",9092,2.33436758532579,,,,154300,0.390370852309694,3.14171122994652,0.0200194426441995,,0.177589852008457,0.0238095238095238,113
"City","Stafford","Stafford","NY","Batavia, NY","""Batavia, NY""",9093,6.31319583865669,100,,,126800,0.316455696202532,3.00568643379366,,,0.0502092050209205,0.0833333333333333,104
"City","Oskaloosa","Oskaloosa","KS","Topeka, KS","""Topeka, KS""",9094,2.3836466508487,,,,96600,-0.514933058702369,-2.7190332326284,0.0355693581780538,,0.176470588235294,0,64
"City","Burr Oak","Burr Oak","MI","Sturgis, MI","""Sturgis, MI""",9096,7.68297134513597,,,,101300,0.19782393669634,7.1957671957672,,,0.117977528089888,0,99.5
"City","Lookout Mountain","Lookout Mountain","GA","Chattanooga, TN","""Chattanooga, TN-GA""",9097,0.198028837379084,,,,209100,-1.73872180451128,-4.7380410022779,0.016571018651363,,0.107758620689655,0.02,77
"City","Springwater","Springwater","NY","Rochester, NY","""Rochester, NY""",9098,2.53695929914218,,,,98500,-0.101419878296146,6.71722643553629,0.0337969543147207,,0.0697674418604651,0.222222222222222,93
"City","Baker","Baker","FL","Crestview-Fort Walton Beach-Destin, FL","""Crestview-Fort Walton Beach-Destin, FL""",9099,3.7999634969885,100,,,158500,0.189633375474083,4.27631578947368,0.0218422712933755,,0.15370705244123,0.0470588235294118,88.5
"City","Silver Creek","Silver Creek","GA","Rome, GA","""Rome, GA""",9101,6.38802701222851,100,,,126600,-0.549882168106834,10.5676855895196,0.0289889415481832,,0.087962962962963,0.0175438596491228,82
"City","Wheatland","Wheatland","NY","Rochester, NY","""Rochester, NY""",9102,0.146012045993794,,,,152400,-0.131061598951507,-3.66624525916561,0.0228740157480316,,0.0919540229885057,0.125,76
"City","Coaldale","Coaldale","PA","Pottsville, PA","""Pottsville, PA""",9103,5.33856543164811,,,,44400,3.98126463700234,5.71428571428571,,,0.22108843537415,0.0923076923076923,116.5
"City","Spring Grove","Spring Grove","PA","York, PA","""York-Hanover, PA""",9104,0.16517612703048,0,,,140100,0.0714285714285714,0.936599423631124,0.0199857244825126,,,,80
"City","Lake City","Lake City","TN","Knoxville, TN","""Knoxville, TN""",9106,6.52491330534769,100,,,93600,-1.26582278481013,11.5613825983313,0.0563675213675214,,0.111764705882353,0.0350877192982456,82
"City","Sumas","Sumas","WA","Bellingham, WA","""Bellingham, WA""",9107,7.00036503011498,,,15.5763,281800,1.25763564498742,19.154334038055,0.0479808374733854,,0.0748031496062992,0.0526315789473684,56
"City","Derby","Derby","CO","Denver, CO","""Denver-Aurora-Lakewood, CO""",9109,8.89213360102208,75,,,225400,1.53153153153153,13.8959070237494,0.0407409050576752,,,,49
"City","Brownsville","Brownsville","OR","Albany, OR","""Albany, OR""",9112,8.91312283263369,100,,,226000,1.11856823266219,15.3061224489796,,,0.0622837370242215,0.0555555555555556,69
"City","Presidential Lakes Estates","Presidential Lakes Estates","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",9114,0.352254060960029,,,18.4854,160100,0.376175548589342,-1.65847665847666,0.00638975640224859,,,,105
"City","Westwood","Westwood","CA",,,9115,5.66435480927176,50,,,272300,1.71834142697049,11.3701431492843,,,0.136752136752137,0.09375,123
"City","Matamoras","Matamoras","PA","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",9116,1.38711443694105,,,,155700,0.06426735218509,2.84015852047556,0.0240333975594091,,0.150406504065041,0.0405405405405405,113
"City","Ottawa","Ottawa","WI","Milwaukee, WI","""Milwaukee-Waukesha-West Allis, WI""",9117,8.30717284175945,,,3.6819,354100,0.91194072385295,5.51251489868892,0.0283987574131601,,0.0376506024096386,0,69
"City","Roaring Spring","Roaring Spring","PA","Altoona, PA","""Altoona, PA""",9119,7.24767293301697,100,,,105000,0.961538461538462,2.94117647058824,0.0355047619047619,,,,77
"City","Del Norte","Del Norte","CO",,,9120,3.65851432743201,,,,127200,1.19331742243437,9.84455958549223,,,0.103448275862069,0.111111111111111,104
"City","Merlin","Merlin","OR","Grants Pass, OR","""Grants Pass, OR""",9121,8.0918050739186,100,,,312100,0.0641231163834562,11.1863199144995,,,0.0434782608695652,0.25,80
"City","Frankfort","Frankfort","OH","Chillicothe, OH","""Chillicothe, OH""",9122,1.27578025187078,,,,112800,-0.529100529100529,-5.84307178631052,,,0.0816777041942605,0.027027027027027,78
"City","Jones","Jones","OK","Oklahoma City, OK","""Oklahoma City, OK""",9124,9.76820587698485,100,,,124800,2.29508196721311,10.3448275862069,0.0374599358974359,,0.0681818181818182,0.0416666666666667,73
"City","West Dundee","West Dundee","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",9125,3.07446614345683,40,,,255000,0.55205047318612,4.16666666666667,0.0313137254901961,,0.134020618556701,0.0371352785145889,85
"City","Bolton","Bolton","NY","Glens Falls, NY","""Glens Falls, NY""",9126,0.661617083409381,,,,379800,-1.86046511627907,1.87768240343348,0.0246656134807794,,0.050379642930433,0.179226069246436,112.5
"City","Helmetta","Helmetta","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",9128,2.14181419967147,50,,25.7788,242000,1.0016694490818,6.56098634962571,0.0331115702479339,,0.114052953156823,0.178571428571429,106
"City","Duncan","Duncan","SC","Spartanburg, SC","""Spartanburg, SC""",9129,7.77514144916956,,,,115900,-0.172265288544358,13.4050880626223,0.0540120793787748,,0.0665901262916188,0.0344827586206897,80
"City","Fayette","Fayette","OH","Toledo, OH","""Toledo, OH""",9130,1.19729877714911,,,,103900,0,5.16194331983806,0.0193070259865256,,0.0673400673400673,0.05,65
"City","Larkspur","Larkspur","CO","Denver, CO","""Denver-Aurora-Lakewood, CO""",9131,7.4612155502829,100,,,601200,0.149925037481259,6.06916019760057,0.0286793080505656,,0.0258706467661692,0,85
"City","Florence","Florence","TX","Austin, TX","""Austin-Round Rock, TX""",9132,8.67311553203139,100,,,221600,-0.18018018018018,9.54028670291646,0.0375270758122743,,,,58
"City","Marshallville","Marshallville","OH","Wooster, OH","""Wooster, OH""",9133,6.31867129038146,,,,157700,0.766773162939297,9.81894150417827,,,0.0503778337531486,0.1,68
"City","Brady Township","Brady Township","PA","DuBois, PA","""DuBois, PA""",9134,4.70250045628764,0,,,99900,-0.695825049701789,6.16365568544102,,,0.125,0,128
"City","Hampton","Hampton","TN","Johnson City, TN","""Johnson City, TN""",9135,3.24876802336193,100,,,102500,-1.53698366954851,15.6884875846501,0.042819512195122,,0.103585657370518,0.115384615384615,74
"City","German Flatts","German Flatts","NY","Utica, NY","""Utica-Rome, NY""",9136,5.7975908012411,,,,110500,0.545950864422202,14.3892339544513,0.0197647058823529,,0.133440514469453,0.0481927710843373,140
"City","Willards","Willards","MD","Salisbury, DE","""Salisbury, MD-DE""",9138,0.0629676948348239,100,,,128900,-0.0775193798449612,-7.79685264663805,0.00134988363072153,,0.183606557377049,0.0892857142857143,98
"City","Clinton Township","Clinton Township","PA",,,9139,8.10366855265559,,,,145600,0.831024930747922,9.22730682670668,,,0.199724572103089,0.0139873916469661,131.5
"City","Riva","Riva","MD","Baltimore, MD","""Baltimore-Columbia-Towson, MD""",9140,3.97609052746852,100,,,451400,-0.550782110597048,0.961753522701856,0.0162295081967214,,0.0819875776397515,0,84
"City","Croyle Township","Croyle Township","PA","Johnstown, PA","""Johnstown, PA""",9141,0.238182150027377,,,,110000,-1.16801437556155,-4.92653414001729,0.000299999999999967,,0.198863636363636,0,90.5
"City","Niwot","Niwot","CO","Boulder, CO","""Boulder, CO""",9144,4.26902719474357,100,,,670900,0.524423134551993,2.88299340591934,0.00373677150096885,,,,55
"City","Gastonville","Gastonville","PA","Pittsburgh, PA","""Pittsburgh, PA""",9145,4.15039240737361,100,,,150200,-0.661375661375661,1.14478114478114,0.0219174434087883,,0.0649717514124294,0.0543478260869565,112.5
"City","Seaside Heights","Seaside Heights","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",9146,4.30096732980471,100,,12.3147,242300,0.622923588039867,5.07372072853426,0.0137969459347915,,,,123
"City","Meadowbrook","Meadowbrook","AL","Birmingham, AL","""Birmingham-Hoover, AL""",9147,6.43821865303888,100,,,285600,0.386643233743409,3.66606170598911,0.0372934173669468,,,,72
